Activity Period,Operating Airline,Operating Airline IATA Code,GEO Region,Terminal,Boarding Area,Passenger Count,Year,Month
201505,Air Canada ,AC,Canada,International,A,14103,2015,May
201505,Air Canada ,AC,Canada,International,A,15624,2015,May
201505,Air Canada ,AC,Canada,International,G,21155,2015,May
201505,Air Canada ,AC,Canada,International,G,23438,2015,May
201505,Air China,CA,Asia,International,G,8801,2015,May
201505,Air China,CA,Asia,International,G,8234,2015,May
201505,Air France,AF,Europe,International,A,14679,2015,May
201505,Air France,AF,Europe,International,A,15184,2015,May
201505,Air New Zealand,NZ,Australia / Oceania,International,G,9499,2015,May
201505,Air New Zealand,NZ,Australia / Oceania,International,G,7996,2015,May
201505,Alaska Airlines,AS,US,International,A,59777,2015,May
201505,Alaska Airlines,AS,US,International,A,60307,2015,May
201505,Alaska Airlines,AS,Mexico,International,A,3657,2015,May
201505,Alaska Airlines,AS,Mexico,International,A,3956,2015,May
201505,All Nippon Airways,NH,Asia,International,G,6604,2015,May
201505,All Nippon Airways,NH,Asia,International,G,7412,2015,May
201505,American Airlines,AA,US,Terminal 2,D,121730,2015,May
201505,American Airlines,AA,US,Terminal 2,D,118474,2015,May
201505,Asiana Airlines,OZ,Asia,International,A,8411,2015,May
201505,Asiana Airlines,OZ,Asia,International,A,8317,2015,May
201505,British Airways,BA,Europe,International,A,21385,2015,May
201505,British Airways,BA,Europe,International,A,22075,2015,May
201505,Cathay Pacific,CX,Asia,International,A,18052,2015,May
201505,Cathay Pacific,CX,Asia,International,A,18109,2015,May
201505,China Airlines,CI,Asia,International,A,10104,2015,May
201505,China Airlines,CI,Asia,International,A,10851,2015,May
201505,China Eastern,MU,Asia,International,A,5953,2015,May
201505,China Eastern,MU,Asia,International,A,5442,2015,May
201505,China Southern,CZ,Asia,International,A,2471,2015,May
201505,China Southern,CZ,Asia,International,A,2471,2015,May
201505,Compass Airlines,CP,US,Terminal 1,C,40916,2015,May
201505,Compass Airlines,CP,US,Terminal 1,C,41896,2015,May
201505,Compass Airlines,CP,US,Terminal 1,C,70,2015,May
201505,Compass Airlines,CP,US,Terminal 2,D,5779,2015,May
201505,Compass Airlines,CP,US,Terminal 2,D,5367,2015,May
201505,Delta Air Lines,DL,US,Terminal 1,C,140772,2015,May
201505,Delta Air Lines,DL,US,Terminal 1,C,138944,2015,May
201505,EVA Airways,BR,Asia,International,G,17824,2015,May
201505,EVA Airways,BR,Asia,International,G,17778,2015,May
201505,Emirates ,EK,Middle East,International,A,13861,2015,May
201505,Emirates ,EK,Middle East,International,A,12950,2015,May
201505,Etihad Airways,EY,Middle East,International,A,8680,2015,May
201505,Etihad Airways,EY,Middle East,International,A,6816,2015,May
201505,Frontier Airlines,F9,US,Terminal 1,B,25399,2015,May
201505,Frontier Airlines,F9,US,Terminal 1,B,18263,2015,May
201505,Hawaiian Airlines,HA,US,International,A,15254,2015,May
201505,Hawaiian Airlines,HA,US,International,A,14332,2015,May
201505,Japan Airlines,JL,Asia,International,A,5690,2015,May
201505,Japan Airlines,JL,Asia,International,A,6961,2015,May
201505,JetBlue Airways ,B6,US,International,A,61907,2015,May
201505,JetBlue Airways ,B6,US,International,A,61200,2015,May
201505,KLM Royal Dutch Airlines,KL,Europe,International,A,11263,2015,May
201505,KLM Royal Dutch Airlines,KL,Europe,International,A,11745,2015,May
201505,Korean Air Lines,KE,Asia,International,A,7440,2015,May
201505,Korean Air Lines,KE,Asia,International,A,7252,2015,May
201505,Lufthansa German Airlines,LH,Europe,International,G,22810,2015,May
201505,Lufthansa German Airlines,LH,Europe,International,G,22847,2015,May
201505,Mesa Airlines,YV,US,Terminal 1,B,345,2015,May
201505,Mesa Airlines,YV,US,Terminal 1,B,332,2015,May
201505,Philippine Airlines,PR,Asia,International,A,12385,2015,May
201505,Philippine Airlines,PR,Asia,International,A,11923,2015,May
201505,SAS Airlines,SK,Europe,International,G,5686,2015,May
201505,SAS Airlines,SK,Europe,International,G,6426,2015,May
201505,Singapore Airlines,SQ,Asia,International,G,13730,2015,May
201505,Singapore Airlines,SQ,Asia,International,G,15949,2015,May
201505,SkyWest Airlines,OO,US,Terminal 1,C,2418,2015,May
201505,SkyWest Airlines,OO,US,Terminal 1,C,2362,2015,May
201505,SkyWest Airlines,OO,US,Terminal 3,F,156975,2015,May
201505,SkyWest Airlines,OO,US,Terminal 3,F,155789,2015,May
201505,SkyWest Airlines,OO,Canada,International,G,2233,2015,May
201505,SkyWest Airlines,OO,Canada,Terminal 3,F,11959,2015,May
201505,SkyWest Airlines,OO,Canada,Terminal 3,F,15114,2015,May
201505,Southwest Airlines,WN,US,Terminal 1,B,156212,2015,May
201505,Southwest Airlines,WN,US,Terminal 1,B,150449,2015,May
201505,Southwest Airlines,WN,US,Terminal 1,B,40,2015,May
201505,Sun Country Airlines,SY,US,International,A,8198,2015,May
201505,Sun Country Airlines,SY,US,International,A,7567,2015,May
201505,Swiss International,LX,Europe,International,G,6557,2015,May
201505,Swiss International,LX,Europe,International,G,6505,2015,May
201505,TACA,TA,Central America,International,A,5208,2015,May
201505,TACA,TA,Central America,International,A,5067,2015,May
201505,Turkish Airlines,TK,Europe,International,G,7683,2015,May
201505,Turkish Airlines,TK,Europe,International,G,7987,2015,May
201505,US Airways,US ,US,Terminal 1,B,43024,2015,May
201505,US Airways,US ,US,Terminal 1,B,42526,2015,May
201505,US Airways,US ,US,Terminal 1,C,35431,2015,May
201505,US Airways,US ,US,Terminal 1,C,35020,2015,May
201505,United Airlines,UA,US,International,G,36162,2015,May
201505,United Airlines,UA,US,International,G,31968,2015,May
201505,United Airlines,UA,US,International,G,23,2015,May
201505,United Airlines,UA,US,Terminal 3,E,256459,2015,May
201505,United Airlines,UA,US,Terminal 3,E,267720,2015,May
201505,United Airlines,UA,US,Terminal 3,E,151,2015,May
201505,United Airlines,UA,US,Terminal 3,F,352219,2015,May
201505,United Airlines,UA,US,Terminal 3,F,341390,2015,May
201505,United Airlines,UA,US,Terminal 3,F,187,2015,May
201505,United Airlines,UA,Asia,International,G,73416,2015,May
201505,United Airlines,UA,Asia,International,G,77277,2015,May
201505,United Airlines,UA,Australia / Oceania,International,G,6400,2015,May
201505,United Airlines,UA,Australia / Oceania,International,G,5522,2015,May
201505,United Airlines,UA,Canada,International,G,1485,2015,May
201505,United Airlines,UA,Canada,International,G,523,2015,May
201505,United Airlines,UA,Canada,Terminal 3,E,7563,2015,May
201505,United Airlines,UA,Canada,Terminal 3,E,1320,2015,May
201505,United Airlines,UA,Canada,Terminal 3,F,8394,2015,May
201505,United Airlines,UA,Canada,Terminal 3,F,13807,2015,May
201505,United Airlines,UA,Europe,International,G,37103,2015,May
201505,United Airlines,UA,Europe,International,G,40837,2015,May
201505,United Airlines,UA,Mexico,International,G,21603,2015,May
201505,United Airlines,UA,Mexico,International,G,15187,2015,May
201505,United Airlines,UA,Mexico,International,G,11,2015,May
201505,United Airlines,UA,Mexico,Terminal 3,E,165,2015,May
201505,United Airlines,UA,Mexico,Terminal 3,F,5575,2015,May
201505,Virgin America,VX,US,Terminal 2,D,172132,2015,May
201505,Virgin America,VX,US,Terminal 2,D,172112,2015,May
201505,Virgin America,VX,Mexico,International,A,3671,2015,May
201505,Virgin America,VX,Mexico,Terminal 2,D,3824,2015,May
201505,Virgin Atlantic,VS,Europe,International,A,13988,2015,May
201505,Virgin Atlantic,VS,Europe,International,A,13399,2015,May
201505,WestJet Airlines,WS,Canada,International,A,6614,2015,May
201505,WestJet Airlines,WS,Canada,International,A,6931,2015,May
201506,Aer Lingus,EI,Europe,International,G,7436,2015,June
201506,Aer Lingus,EI,Europe,International,G,7807,2015,June
201506,Aeromexico,AM,Mexico,International,A,9662,2015,June
201506,Aeromexico,AM,Mexico,International,A,12182,2015,June
201506,Air Canada ,AC,Canada,International,A,17568,2015,June
201506,Air Canada ,AC,Canada,International,A,19025,2015,June
201506,Air Canada ,AC,Canada,International,G,26353,2015,June
201506,Air Canada ,AC,Canada,International,G,28538,2015,June
201506,Air China,CA,Asia,International,G,9438,2015,June
201506,Air China,CA,Asia,International,G,9193,2015,June
201506,Air France,AF,Europe,International,A,21655,2015,June
201506,Air France,AF,Europe,International,A,22478,2015,June
201506,Air New Zealand,NZ,Australia / Oceania,International,G,8812,2015,June
201506,Air New Zealand,NZ,Australia / Oceania,International,G,8303,2015,June
201506,Alaska Airlines,AS,US,International,A,58381,2015,June
201506,Alaska Airlines,AS,US,International,A,62314,2015,June
201506,Alaska Airlines,AS,Mexico,International,A,5333,2015,June
201506,Alaska Airlines,AS,Mexico,International,A,5397,2015,June
201506,All Nippon Airways,NH,Asia,International,G,7123,2015,June
201506,All Nippon Airways,NH,Asia,International,G,7302,2015,June
201506,American Airlines,AA,US,Terminal 2,D,122821,2015,June
201506,American Airlines,AA,US,Terminal 2,D,124640,2015,June
201506,Asiana Airlines,OZ,Asia,International,A,8249,2015,June
201506,Asiana Airlines,OZ,Asia,International,A,8250,2015,June
201506,British Airways,BA,Europe,International,A,20629,2015,June
201506,British Airways,BA,Europe,International,A,21315,2015,June
201506,Cathay Pacific,CX,Asia,International,A,19842,2015,June
201506,Cathay Pacific,CX,Asia,International,A,20843,2015,June
201506,China Airlines,CI,Asia,International,A,10172,2015,June
201506,China Airlines,CI,Asia,International,A,10503,2015,June
201506,China Eastern,MU,Asia,International,A,5869,2015,June
201506,China Eastern,MU,Asia,International,A,5378,2015,June
201506,China Southern,CZ,Asia,International,A,3498,2015,June
